ID	ww_ave_yield
472711718	5501.593871
472711723	5462.447419
472711727	5381.549355
472711731	5224.135806
472711735	4232.86129
472711739	4170.886129
472711743	4770.024839
472711748	4819.20129
472711752	4705.562258
472711756	3844.083226
472711760	4420.416774
472711764	4340.188065
472711768	3727.842903
472711773	4205.546129
472711777	4015.734194
472711781	3463.990645
472711785	3352.044194
472711806	3349.938065
472711810	3270.53
472711814	3014.398065
472711818	2721.99871
472711823	2542.56871
472711827	2382.572581
472711831	2063.554516
472711835	1525.93871
472711839	2186.618065
472711843	2186.759355
472711848	2119.575806
472711852	2015.674516
472711856	1925.767419
472711860	1840.743226
472711864	1826.686129
472711868	1773.663226
472711873	1741.772581
472711877	1623.376452
472711881	1408.957097
472711885	1284.47871
472711889	1245.622581
472711893	1223.816129
472711898	1220.797097
472711902	1225.925806
472711906	1184.279355
472711910	1139.390968
472711960	992.0225806
472711964	1136.695161
472711977	1001.994194
472712002	1977.306452
472712006	1920.120323
473111702	6059.269677
473111710	5983.760645
473111714	5808.346452
473111718	5562.41871
473111723	5492.133548
473111727	5462.728387
473111731	5265.356452
473111735	5058.473226
473111739	5109.619032
473111743	5143.152903
473111748	5041.169677
473111752	4785.886774
473111760	4589.413548
473111764	4468.793226
473111768	4274.4
473111773	4133.429677
473111781	3804.598387
473111793	3530.58
473111798	2502.053871
473111802	3635.817097
473111806	3702.764194
473111810	3396.472903
473111814	2970.305806
473111818	2744.059032
473111823	2584.711935
473111827	2471.411935
473111831	2344.404839
473111835	2250.154194
473111839	2153.81129
473111843	2098.660645
473111848	821.1725806
473111852	798.4648387
473111856	778.6035484
473111860	1724.725484
473111864	1753.480323
473111868	1771.425161
473111873	1711.515806
473111877	1592.857742
473111881	1317.986774
473111885	1190.229355
473111889	1147.172581
473111893	1149.89871
473111898	1189.976774
473111902	1241.657742
473111906	708.9919355
473111910	685.3380645
473111964	1857.303548
473111968	1930.619355
473111972	1867.125806
473111981	1817.930645
473112002	1525.303548
473511698	6070.720323
473511702	6005.813226
473511706	5949.465806
473511710	5919.589032
473511714	5849.951935
473511718	5701.611613
473511723	4558.232903
473511727	5345.268387
473511731	5238.096452
473511735	5201.357742
473511739	5266.029032
473511743	5208.718387
473511748	5056.138065
473511752	4872.699677
473511768	4482.634839
473511773	3718.073226
473511777	3599.22
473511789	3659.311935
473511793	3599.261613
473511798	3553.787419
473511802	3583.401613
473511806	3449.966129
473511810	3120.868387
473511814	2908.178065
473511818	2766.794194
473511823	2628.56
473511827	2546.658387
473511831	2463.535806
473511835	2439.187097
473511839	2340.170323
473511843	2233.024839
473511848	2141.656452
473511852	1998.408065
473511856	1897.202258
473511860	1869.246452
473511864	762.0096774
473511868	1802.119355
473511885	714.6770968
473511889	705.1612903
473511898	718.5525806
473511902	1346.220323
473511906	1332.31
473511910	1276.362581
473511927	1494.950968
473511931	1424.297742
473511939	580.2493548
473511952	1246.612581
473511956	1315.169032
473511960	1639.196129
473511964	1861.516129
473511968	1869.854194
473511972	1798.429032
473511977	1859.909355
473511981	2066.266452
473511985	2017.205161
473511989	1996.107097
473511993	1760.059355
473511997	1360.248387
473512002	1605.064839
473512006	1806.483548
473512010	1502.209677
473512022	1782.848065
473512027	2286.623548
473512031	3464.879355
473512035	3194.262903
473911693	6051.142581
473911698	5991.625484
473911702	5931.212258
473911706	5880.69129
473911710	5826.295161
473911714	5824.041935
473911718	5675.532581
473911723	5459.075161
473911727	5208.62
473911731	5251.15871
473911735	5279.305484
473911739	5237.865484
473911743	5086.746452
473911748	4873.606452
473911752	3936.879032
473911773	4429.59
473911789	2610.19129
473911793	3753.986774
473911798	3637.48129
473911802	3508.914839
473911806	2423.993226
473911810	2988.220968
473911814	2861.945484
473911818	2733.197742
473911823	2652.97
473911827	2578.807097
473911831	2500.597742
473911835	2472.703226
473911839	2427.562903
473911843	2380.373226
473911848	2301.650645
473911852	830.5432258
473911856	808.8622581
473911860	1948.807097
473911864	1947.383871
473911868	1876.299677
473911873	1734.900323
473911881	1572.318387
473911885	1458.390323
473911893	702.5667742
473911898	692.1206452
473911902	1452.227097
473911906	1477.269677
473911910	1429.864194
473911923	1304.58129
473911927	1237.507742
473911931	1482.800968
473911935	622.3216129
473911952	984.4293548
473911956	1548.00129
473911960	1759.424839
473911964	1678.97
473911968	1561.665806
473911972	1545.887419
473911977	1611.875161
473911981	1786.963548
473911985	1931.799677
473911993	1229.88
473912002	1857.321613
473912006	1872.827742
473912010	2356.173226
473912014	1689.756129
473912018	1399.29129
473912022	1392.35129
473912027	1410.087419
473912031	2301.533226
473912035	2879.171613
474311702	5890.627419
474311706	5832.791935
474311710	5729.07871
474311714	5665.124194
474311718	5555.352258
474311723	5403.538065
474311727	5184.488065
474311731	5259.126129
474311735	5179.329355
474311739	4218.518065
474311743	4029.959677
474311768	4519.673226
474311781	3612.346129
474311785	3563.432258
474311789	4048.140645
474311793	3877.040645
474311798	3625.575161
474311802	3311.637419
474311806	2993.309677
474311810	2937.069032
474311814	2892.878387
474311818	2739.106452
474311823	2726.717419
474311827	2543.195161
474311831	2537.126452
474311835	2601.057419
474311839	2522.931613
474311843	2454.230645
474311848	2386.301613
474311852	2267.012581
474311856	2161.035484
474311860	2067.284516
474311873	1870.91129
474311877	1772.897742
474311885	1583.027097
474311889	1538.57129
474311893	1514.225161
474311898	1431.977097
474311902	1528.498065
474311910	1500.649677
474311914	1536.152258
474311918	689.7551613
474311927	669.0574194
474311931	673.1196774
474311935	1333.044516
474311939	1473.373871
474311943	626.6148387
474311948	1388.373226
474311956	1946.963548
474311960	1675.919355
474311964	1381.483548
474311968	1230.110645
474311972	1551.715484
474311985	1417.256452
474311989	1488.284839
474312002	2000.517742
474312006	1987.090645
474312010	2829.13871
474312014	3153.633871
474312018	3079.277097
474312022	2248.039355
474312027	1888.532903
474312035	2576.410645
474711706	5880.05129
474711710	5790.603548
474711714	5712.359032
474711718	5625.490645
474711723	5498.558387
474711727	5370.54
474711731	5068.576774
474711735	4143.025161
474711739	4058.943871
474711743	3938.243226
474711760	4599.334516
474711764	4579.96129
474711768	3749.438065
474711773	3756.69
474711777	3756.593548
474711781	4452.539677
474711785	4408.028387
474711789	4310.581613
474711793	4145.565484
474711798	3813.810645
474711802	3464.765806
474711806	3003.814516
474711810	2912.327097
474711814	2905.876774
474711818	2788.545806
474711823	2707.960323
474711827	2252.480645
474711831	2621.989032
474711835	2625.886129
474711839	2608.294516
474711843	2559.162581
474711848	2519.20871
474711852	2400.074516
474711856	851.9058065
474711860	833.3093548
474711864	2119.898387
474711868	2040.425806
474711873	1915.443548
474711877	1858.316452
474711881	1821.556129
474711885	1701.915806
474711889	1609.105484
474711893	1564.16871
474711898	1478.059677
474711902	1430.066129
474711906	1585.249677
474711910	1517.76871
474711914	1527.918387
474711918	1612.190645
474711927	1361.054194
474711931	1489.585484
474711935	1476.35871
474711939	1404.529355
474711943	1437.556452
474711948	1398.77871
474711956	1709.807097
474711960	1563.928065
474711964	1521.562581
474711968	1443.233871
474711981	1513.936129
474711985	1714.374194
474712002	2156.775161
474712006	2107.97871
474712010	2972.733871
474712014	3384.480323
474712018	3737.057419
474712022	3278.367742
474712027	2519.804194
474712031	1408.106129
475211710	6069.905806
475211714	6067.455806
475211718	5958.764839
475211731	5185.803871
475211735	4060.482258
475211739	4005.925484
475211748	3884.933226
475211752	2484.622903
475211756	3848.292581
475211760	4695.064194
475211764	4624.676129
475211773	3852.698065
475211777	3849.464516
475211781	4612.439677
475211785	4564.16129
475211789	4455.391613
475211793	4276.762581
475211798	3909.068065
475211802	3390.726452
475211806	3075.22871
475211810	2994.954839
475211814	3001.854839
475211818	2973.13129
475211823	2825.209355
475211827	2730.150323
475211831	2791.133548
475211835	2800.057419
475211839	2741.993871
475211843	2642.955161
475211848	2547.799032
475211856	874.7822581
475211860	2270.514839
475211864	2230.023548
475211868	2075.268065
475211873	2006.700323
475211877	1956.776129
475211881	1836.181935
475211885	1795.5
475211889	1710.90129
475211893	1656.280323
475211898	1549.294516
475211906	1584.839032
475211910	1600.283548
475211914	1576.584516
475211918	1511.303226
475211939	714.8316129
475211943	1354.047097
475211948	1308.293548
475211952	1610.62871
475211956	1790.630968
475211960	1695.201613
475211964	1629.614516
475211968	1539.305484
475211972	1763.41129
475211981	1620.583871
475211985	1620.62
475211989	1644.252903
475211993	1734.905484
475211997	2185.564839
475212002	2866.540323
475212006	3286.799355
475212014	3816.383871
475212018	3096.531613
475212022	2985.230323
475212027	2243.320323
475611739	4015.006452
475611743	3957.140968
475611748	3903.303871
475611756	4784.892581
475611760	3942.289355
475611764	4675.536129
475611768	4683.592903
475611773	4829.115161
475611777	4729.718387
475611781	3884.623871
475611785	4677.423871
475611789	4744.774516
475611793	4277.25129
475611798	3771.952581
475611802	3471.672903
475611806	3220.379032
475611810	3130.271935
475611814	3054.67871
475611818	2409.19871
475611823	2997.975161
475611827	2986.595806
475611831	3041.121613
475611835	2904.274839
475611839	2756.543548
475611848	2690.779032
475611852	2637.799355
475611860	2382.77129
475611864	2219.832258
475611868	2100.500968
475611873	824.583871
475611877	819.776129
475611881	2005.074839
475611885	1954.005161
475611889	1829.537097
475611893	1721.758065
475611898	1671.055161
475611902	777.3967742
475611906	1708.072581
475611910	1698.497097
475611914	1648.091613
475611918	1549.770323
475611923	1667.473548
475611927	1673.362258
475611948	1886.529677
475611952	2269.266129
475611956	2283.54129
475611960	2113.553548
475611964	1805.856774
475611972	1727.467097
475611977	1883.220645
475611981	1731.853226
475611985	1590.418065
475611989	1596.359032
475611993	1625.087419
475611997	1849.725484
475612002	1878.881935
475612006	3308.806452
475612014	3863.256774
475612018	3203.665161
476011748	3889.44129
476011752	3839.553226
476011756	3849.195806
476011760	3933.849355
476011764	3978.923226
476011768	3999.990645
476011773	3938.828387
476011777	3886.41871
476011781	3899.969355
476011785	4638.389677
476011789	4535.760323
476011793	4034.007097
476011798	3669.18129
476011802	3461.384516
476011806	3319.373548
476011810	3207.933226
476011814	3122.493226
476011818	3055.245806
476011823	2997.691935
476011827	3049.894516
476011831	3055.947742
476011835	2408.593226
476011852	2306.150645
476011864	2379.946452
476011868	2288.469677
476011873	2224.672258
476011877	2207.271613
476011881	2211.049677
476011885	2081.591935
476011889	1926.710323
476011893	1811.040968
476011898	787.7432258
476011902	1736.559355
476011906	1744.129032
476011910	1634.527419
476011914	1938.864194
476011939	1886.096129
476011943	2365.332903
476011948	2173.16129
476011952	2183.732258
476011956	2341.389032
476011960	2257.173226
476011964	1850.110645
476011968	1733.062581
476011972	1816.93129
476011977	2052.600323
476011981	1761.983871
476011985	1574.887742
476011989	1568.894516
476011993	1635.329677
476011997	1789.588065
476012002	1845.056129
476012006	2138.94871
476012010	2801.442258
476012014	3449.365484
476411752	3828.236129
476411756	3830.104516
476411760	3870.419677
476411764	3916.680323
476411768	3961.994194
476411773	3977.866452
476411777	3982.907097
476411781	4640.297419
476411785	4592.894839
476411789	4456.816129
476411793	4044.006452
476411798	3765.953871
476411802	3576.054194
476411806	3402.454194
476411810	3329.707097
476411814	3217.858387
476411818	3156.980968
476411823	3080.343871
476411827	3061.277097
476411856	2257.646129
476411860	2539.964839
476411864	2512.905806
476411868	2460.324194
476411873	2429.39871
476411877	2390.621613
476411881	2294.160968
476411885	2134.844194
476411889	1963.075484
476411893	1803.46
476411898	1757.567419
476411902	1811.400645
476411906	1660.953871
476411910	1971.24
476411914	1593.950323
476411918	1744.040968
476411923	1774.584516
476411927	1666.402581
476411935	2199.067419
476411939	2451.542581
476411943	2453.994194
476411948	2197.363226
476411952	2232.380323
476411956	2223.094839
476411960	2357.468387
476411968	1865.499355
476411972	1882.716452
476411977	1838.584516
476411981	1778.756774
476411985	1688.612903
476411989	1680.310323
476411993	1834.97
476411997	2048.869355
476412002	2000.009355
476412006	3288.493548
476412010	3314.420645
476412014	3382.696129
476412018	3061.703871
476811756	3857.782258
476811760	3805.902258
476811764	3876.199032
476811768	3925.112581
476811773	3980.004516
476811777	4746.902581
476811781	4722.022903
476811785	4629.58129
476811789	4479.242581
476811793	4392.172258
476811798	4048.571613
476811802	3755.037097
476811806	3522.980645
476811810	3429.901935
476811814	3397.54129
476811818	3346.327419
476811823	3263.746774
476811848	2320.827742
476811852	2277.664839
476811856	2676.321613
476811860	2639.120645
476811864	2582.231935
476811868	2471.752903
476811873	885.2287097
476811877	2319.153226
476811881	2257.570323
476811885	2086.859032
476811889	1997.923871
476811893	1825.50129
476811898	1843.344839
476811902	1821.46
476811906	1738.674516
476811910	1737.152903
476811914	1890.895161
476811918	1995.355484
476811923	2021.263226
476811931	2195.694194
476811935	2528.193871
476811939	2479.342581
476811943	2210.414839
476811948	2219.502258
476811952	2259.807419
476811964	2200.797419
476811968	2248.040968
476811972	2251.209677
476811977	1928.979355
476811981	1908.544516
476811985	1881.714516
476811989	1872.773548
476811993	2678.144516
476811997	2904.254839
476812002	3260.706129
476812006	3401.632258
476812010	3505.587742
476812014	3795.609677
476812018	2854.683548
476812022	1563.766774
477211756	3836.595806
477211760	3885.963871
477211764	3933.876774
477211768	3960.267097
477211773	3979.032258
477211777	4774.052258
477211781	4862.335161
477211785	4732.881613
477211789	4496.8
477211793	4417.842903
477211798	4192.125806
477211802	3850.235806
477211806	3520.003871
477211810	3575.775484
477211814	3677.952903
477211818	3488.552903
477211823	3304.403871
477211835	2448.078065
477211848	2394.753871
477211852	2872.772258
477211856	2776.77
477211860	2726.333871
477211864	2692.232903
477211868	2522.879355
477211873	2386.717097
477211877	2288.965484
477211881	2213.060968
477211885	2148.773226
477211889	1981.806129
477211893	1916.052581
477211898	1918.599677
477211902	1959.992581
477211906	2082.020323
477211910	2457.525806
477211914	2501.638065
477211918	2309.823548
477211923	804.0177419
477211927	1889.033226
477211931	2441.69
477211935	2242.434516
477211939	2231.882258
477211943	2206.799355
477211948	2232.090323
477211952	2275.646129
477211956	2425.95129
477211960	2249.980323
477211964	2314.399032
477211968	2339.923226
477211972	2341.182903
477211977	2329.269032
477211981	2052.958065
477211985	2053.708065
477211989	2087.667419
477211993	3533.167097
477211997	3851.277419
477212002	3987.482258
477212006	3854.092258
477212010	3803.597742
477212014	3274.170968
477212018	1691.634516
477212022	1556.187419
477711760	3946.193871
477711764	4013.266774
477711768	4044.805161
477711773	4003.803871
477711777	4834.77
477711781	4871.360323
477711785	4731.855484
477711789	4279.914839
477711793	4215.732258
477711798	4368.913226
477711802	4072.261613
477711806	3121.137097
477711810	3304.724516
477711814	3761.652581
477711818	3570.986129
477711823	3102.695161
477711831	2576.904839
477711835	2616.119355
477711839	2527.746452
477711852	2382.457742
477711856	2793.708387
477711860	2681.62
477711864	2662.706774
477711868	2577.771613
477711873	2494.69
477711877	2517.078065
477711881	2450.850968
477711885	2267.574839
477711889	2234.381935
477711893	2329.47129
477711898	2484.159032
477711902	2488.945161
477711906	2472.928065
477711910	2651.508387
477711914	2459.738065
477711918	824.8164516
477711927	808.2519355
477711931	2243.186774
477711935	2250.374194
477711939	2280.729032
477711948	2255.534839
477711952	2314.987097
477711956	2510.220323
477711960	2391.594516
477711964	2460.072903
477711968	2452.815161
477711972	2399.990968
477711977	2396.986129
477711981	2444.199355
477711985	2201.203871
477711989	2338.829032
477711993	4292.852258
477711997	3759.575806
477712006	1570.392581
477712010	1543.655806
477712014	1712.673226
477712018	2758.589355
478111768	3963.442258
478111773	3814.455484
478111777	3453.163226
478111781	3392.962903
478111785	3398.683226
478111789	3240.04
478111793	3254.028065
478111798	3399.350968
478111802	3154.186452
478111806	3091.193548
478111814	3516.566774
478111818	4073.366129
478111823	3536.171613
478111827	2776.178065
478111848	2405.976129
478111852	2985.281613
478111856	2929.876129
478111860	2852.329677
478111864	2787.907097
478111868	2734.85129
478111873	2697.5
478111877	2667.429677
478111881	2580.59871
478111885	2461.746129
478111889	2760.367097
478111893	2997.685806
478111898	3173.567742
478111902	2859.03
478111906	2536.138065
478111910	2357.900645
478111914	820.1545161
478111923	810.5635484
478111927	2189.665161
478111931	2210.561935
478111935	2207.421613
478111939	2199.873548
478111943	2237.034839
478111948	2285.648065
478111952	2361.866774
478111956	2418.34129
478111960	2467.987097
478111964	2484.610645
478111968	2469.811613
478111972	2414.123226
478111977	2410.485806
478111981	2878.67129
478111985	2297.686452
478111989	2474.654839
478111997	2569.809032
478112002	2877.661935
478112010	1486.634516
478511814	2520.177419
478511818	3778.233548
478511823	4530.256774
478511827	3976.639677
478511831	3269.299355
478511848	2285.841935
478511852	2534.775484
478511856	2891.547742
478511860	3174.305806
478511864	3284.989355
478511868	3316.890968
478511873	2994.384516
478511877	3013.05871
478511881	3123.457419
478511885	3412.098065
478511889	3524.420968
478511893	3419.991613
478511898	3100.49871
478511902	2717.450645
478511906	2127.045484
478511927	2292.87129
478511931	2303.841613
478511935	2176.844839
478511939	2316.609677
478511943	2270.512581
478511948	2322.472258
478511952	2388.931935
478511956	2421.415484
478511960	2425.968065
478511964	2439.100968
478511968	2432.699677
478511972	2418.915806
478511977	2416.556452
478511981	3020.524516
478511985	3463.389032
478511993	1708.475806
478512002	2889.059032
478911823	4328.688387
478911827	3207.190323
478911831	2687.026774
478911856	2089.226452
478911860	2261.72
478911864	2508.752258
478911868	2435.038387
478911873	2197.850323
478911881	2099.845484
478911885	3067.404839
478911889	3499.134839
478911893	2918.706129
478911898	2823.659032
478911906	2395.989032
478911923	2352.459677
478911927	2345.396452
478911931	2320.925161
478911935	2298.577419
478911939	2322.542581
478911943	2623.552903
478911948	2310.078387
478911952	2341.394194
478911956	2366.045161
478911960	2399.797419
478911964	2408.89
478911968	2410.828065
478911972	2440.868065
478911977	2506.312581
478911981	3282.851935
478911985	3265.870645
478911993	3185.260968
478912006	1628.437097
478912010	2565.434516
478912014	2426.939677
479311885	1352.836452
479311927	2288.222581
479311931	2446.463871
479311935	2449.553548
479311939	2419.82
479311943	2440.939355
479311948	2634.774839
479311952	2667.280323
479311956	2809.985484
479311960	2367.218387
479311964	2298.404839
479311968	2862.574194
479311972	2930.042581
479311977	3315.056129
479311981	3234.546774
479711914	2557.765484
479711918	2665.286452
479711923	2671.825161
479711927	2317.711613
479711931	2520.857419
479711935	2568.510323
479711939	2271.57871
479711943	2287.439677
479711948	2313.362903
479711952	2387.617097
479711956	2466.072258
479711960	2370.393871
479711964	2397.330323
479711968	2673.874516
479711972	3228.287097
479711977	3598.304194
479711981	3295.484839
480211910	2976.216129
480211914	2794.918387
480211918	2546.122258
480211923	2686.823548
480211927	2360.944516
480211931	2279.758065
480211939	2282.72129
480211943	2377.496452
480211948	2478.567419
480211952	2458.438387
480211956	2372.666774
480211960	2401.456129
480211964	2383.074516
480211972	3110.186774
480211977	3718.320323
480211981	3208.143226
480211985	2960.782903
480611910	3126.252258
480611923	2508.589677
480611927	2408.651935
480611948	2898.748065
480611952	2333.845161
480611956	2703.348387
480611960	3043.013871
480611964	2479.668065
480611972	2284.173226
480611977	2617.839032
480611981	2985.730645
480611985	1687.464194
480611989	1773.398065
481011918	2055.229032
481011923	2024.490645
481011927	2480.582903
481011935	2744.412903
481011952	3097.011935
481011956	3283.950968
481011960	3092.468387
481011964	2550.895484
481011968	1981.671613
481011981	1876.823548
481011985	1925.52
481411939	2997.791613
481411952	3361.155484
481411956	3357.212581
481411960	3166.419677
481411964	2628.580645
481411968	1789.096129
481411972	1839.178387
481411977	1848.906452
481811939	3193.806129
481811943	3584.733871
481811948	3476.8
481811952	3458.163548
481811968	1845.494516
481811972	1909.117097
482211943	3733.98129
482211948	3669.435806
482211952	3586.985806
482211972	2437.013226
483111952	3529.261613
483111968	1975.630645
483511948	2858.849355
483511952	2878.253871
483511956	2671.776774
483511968	2019.146452
483911948	2583.72871
483911956	1825.040968
484311948	1800.386129
484311952	1858.675484
484311956	1896.575484
485611948	1934.185161
486411931	3410.023871
487211935	2285.383871
488111952	2134.964516
488911943	2742.778387
