"Year","Month","tasmin","tasmax","pr","PotEvap","gcm"
2030,2,270.2261573,280.9680536,7.870123238,21.13376974,"CanESM2"
2030,3,274.7880527,287.7405783,28.64318341,67.11794823,"CanESM2"
2030,4,276.7453703,290.0495024,41.18621832,98.29177131,"CanESM2"
2030,5,278.8145178,294.3275937,13.64349029,155.4937201,"CanESM2"
2030,6,285.123514,302.1805063,4.00003649,199.6799616,"CanESM2"
2030,7,283.1731284,299.5748142,5.227619891,187.8247662,"CanESM2"
2030,8,283.8533797,301.2595321,2.077116901,174.1918071,"CanESM2"
2030,9,282.2421521,295.5008258,26.1747033,102.4151013,"CanESM2"
2030,10,277.4083025,291.5674686,58.37577544,67.83429644,"CanESM2"
2030,11,275.6846708,283.4090906,93.35584296,21.75294923,"CanESM2"
2030,12,271.2196366,277.3873212,102.303086,9.908132979,"CanESM2"
2031,1,270.6436688,276.9462332,68.91977811,8.867739152,"CanESM2"
2031,2,272.0792332,280.2599597,99.52780256,19.54430823,"CanESM2"
2031,3,275.1576398,286.8420222,53.98947116,62.80338413,"CanESM2"
2031,4,277.4191153,287.440551,47.63119535,83.5490372,"CanESM2"
2031,5,279.644076,292.0800373,73.38715843,127.478472,"CanESM2"
2031,6,283.0294515,298.0953329,16.22739149,183.0297284,"CanESM2"
2031,7,285.9443216,301.5799371,12.10651021,197.0549718,"CanESM2"
2031,8,287.5377757,303.2757608,4.215846998,180.7573086,"CanESM2"
2031,9,283.2389092,298.8352184,15.75519524,120.5867434,"CanESM2"
2031,10,277.0136099,289.2792868,60.10431164,65.12116527,"CanESM2"
2031,11,273.3698689,282.616753,21.07863539,17.10170089,"CanESM2"
2031,12,272.6838499,278.4170876,217.4961885,8.899959197,"CanESM2"
2032,1,271.8312394,277.4668089,82.11880961,10.74103063,"CanESM2"
2032,2,273.5813575,281.1826461,99.92245996,21.85799864,"CanESM2"
2032,3,273.6696869,283.5429313,50.22623057,49.69163286,"CanESM2"
2032,4,275.316573,287.9350958,35.77062295,86.58262063,"CanESM2"
2032,5,280.0941564,294.5858818,13.14168807,150.1775322,"CanESM2"
2032,6,283.9591457,295.8053736,97.07200594,147.9233889,"CanESM2"
2032,7,287.2401781,304.8601519,4.513912011,206.1579071,"CanESM2"
2032,8,288.8235607,305.1978466,2.742549716,196.46265,"CanESM2"
2032,9,280.9258564,293.7958162,24.83960949,102.4905333,"CanESM2"
2032,10,276.1666521,288.3250462,19.48455677,56.16862105,"CanESM2"
2032,11,271.3567579,278.7720999,90.41426236,11.99836747,"CanESM2"
2032,12,267.6541862,276.5865362,36.7434035,9.716548875,"CanESM2"
2033,1,274.5345987,280.037843,172.1823227,14.2894093,"CanESM2"
2033,2,273.4215081,281.9284393,74.35773981,24.66893475,"CanESM2"
2033,3,274.8825965,286.162506,45.90720114,60.94580538,"CanESM2"
2033,4,274.6243738,285.7188735,61.96906387,76.21356992,"CanESM2"
2033,5,278.2341182,290.4554689,22.13998248,123.3386447,"CanESM2"
2033,6,282.432681,298.2680964,6.155746726,184.7591416,"CanESM2"
2033,7,287.9955079,303.1963841,21.60081034,210.7819408,"CanESM2"
2033,8,285.6405282,300.769451,5.614373234,178.5846315,"CanESM2"
2033,9,284.1666191,293.8154062,47.85571828,95.70782874,"CanESM2"
2033,10,277.0517501,287.1701196,120.6307463,50.53318918,"CanESM2"
2033,11,274.4495984,281.780929,196.0005477,20.73232548,"CanESM2"
2033,12,268.6919629,275.7336697,83.89138173,6.786680013,"CanESM2"
2034,1,272.6600236,279.4811554,147.3624619,12.9577679,"CanESM2"
2034,2,270.8863806,279.8723949,87.68707957,20.83775925,"CanESM2"
2034,3,273.5119629,284.0824737,81.18280749,54.24634478,"CanESM2"
2034,4,274.6056113,285.8626802,89.27262099,74.61170478,"CanESM2"
2034,5,282.24876,297.8643722,12.69269566,169.6852271,"CanESM2"
2034,6,281.5469565,294.576606,65.05843937,146.1072554,"CanESM2"
2034,7,287.7404374,304.6013145,2.996078593,223.2489626,"CanESM2"
2034,8,286.8019805,303.8493209,1.339508461,191.4243557,"CanESM2"
2034,9,282.8234054,293.5956754,41.81899945,97.28701519,"CanESM2"
2034,10,278.762548,289.526377,56.75560194,59.06267923,"CanESM2"
2034,11,269.3660559,278.2197256,20.00187555,12.34966481,"CanESM2"
2034,12,270.7128767,276.2026466,165.9904173,6.547528948,"CanESM2"
2035,1,270.8349639,277.9981655,34.93535948,10.32618329,"CanESM2"
